session_id,session_config_id,game_id,cpu_model,gpu_model,ram_gb,drive_type,laptop,resolution,graphics_preset,vsync,antialiasing,texture_quality,special_effects,npc_count,player_actions,background_process_count,label_target,tweak_affinity,tweak_game_mode,tweak_hags,tweak_low_timer_resolution,tweak_power_plan,tweak_priority,tweak_recording_off,tweak_registry_preset,tweak_service,mean_fps,fps_1pct,fps_0_1pct,mean_frametime,frametime_p95,cpu_util,gpu_util,vram_util,temperature
synthetic-00244-05,cfg-00244,cs2,AMD Ryzen 5 3600,NVIDIA GTX 1060 6GB,16,NVMe,0,1920x1080,medium,off,msaa_2x,ultra,low,66,130,46,balanced,0,0,0,0,1,0,0,0,0,137.52,108.29,86.63,7.272,9.235,89.15,52.0,48.56,64.0
synthetic-00244-06,cfg-00244,cs2,AMD Ryzen 5 3600,NVIDIA GTX 1060 6GB,16,NVMe,0,1920x1080,medium,off,msaa_2x,ultra,low,66,130,46,balanced,0,0,0,0,0,1,0,0,0,139.61,112.39,89.91,7.163,8.898,88.71,52.0,48.56,64.0
synthetic-00244-07,cfg-00244,cs2,AMD Ryzen 5 3600,NVIDIA GTX 1060 6GB,16,NVMe,0,1920x1080,medium,off,msaa_2x,ultra,low,66,130,46,balanced,0,0,0,0,0,0,1,0,0,134.08,102.45,81.96,7.458,9.761,89.88,52.0,48.56,64.0
synthetic-00244-08,cfg-00244,cs2,AMD Ryzen 5 3600,NVIDIA GTX 1060 6GB,16,NVMe,0,1920x1080,medium,off,msaa_2x,ultra,low,66,130,46,balanced,0,0,0,0,0,0,0,1,0,137.03,108.05,86.44,7.298,9.255,89.26,52.0,48.56,64.0
synthetic-00244-09,cfg-00244,cs2,AMD Ryzen 5 3600,NVIDIA GTX 1060 6GB,16,NVMe,0,1920x1080,medium,off,msaa_2x,ultra,low,66,130,46,balanced,0,0,0,0,0,0,0,0,1,134.41,103.39,82.71,7.44,9.672,89.81,52.0,48.56,64.0
synthetic-00244-10,cfg-00244,cs2,AMD Ryzen 5 3600,NVIDIA GTX 1060 6GB,16,NVMe,0,1920x1080,medium,off,msaa_2x,ultra,low,66,130,46,balanced,1,0,0,0,1,1,0,0,0,152.74,138.83,111.06,6.547,7.203,85.92,52.0,48.56,64.0
synthetic-00244-11,cfg-00244,cs2,AMD Ryzen 5 3600,NVIDIA GTX 1060 6GB,16,NVMe,0,1920x1080,medium,off,msaa_2x,ultra,low,66,130,46,balanced,0,0,1,1,1,0,0,0,0,137.74,112.94,90.35,7.26,8.854,89.11,52.0,48.56,64.0
synthetic-00244-12,cfg-00244,cs2,AMD Ryzen 5 3600,NVIDIA GTX 1060 6GB,16,NVMe,0,1920x1080,medium,off,msaa_2x,ultra,low,66,130,46,balanced,0,0,0,0,1,1,0,0,1,146.19,124.58,99.66,6.841,8.027,87.31,52.0,48.56,64.0
synthetic-00245-00,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,0,0,0,0,0,0,0,202.92,154.22,123.38,4.928,6.484,42.0,98.2,46.0,64.0
synthetic-00245-01,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,1,0,0,0,0,0,0,0,0,201.3,151.54,121.23,4.968,6.599,42.22,98.2,46.0,64.0
synthetic-00245-02,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,1,0,0,0,0,0,0,0,204.95,157.61,126.09,4.879,6.345,41.72,98.2,46.0,64.0
synthetic-00245-03,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,1,0,0,0,0,0,0,214.49,176.33,141.06,4.662,5.671,40.4,98.2,46.0,64.0
synthetic-00245-04,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,0,1,0,0,0,0,0,203.73,155.57,124.46,4.908,6.428,41.89,98.2,46.0,64.0
synthetic-00245-05,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,0,0,1,0,0,0,0,211.44,168.69,134.95,4.729,5.928,40.82,98.2,46.0,64.0
synthetic-00245-06,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,0,0,0,1,0,0,0,206.57,160.34,128.27,4.841,6.237,41.5,98.2,46.0,64.0
synthetic-00245-07,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,0,0,0,0,1,0,0,213.88,176.41,141.13,4.676,5.669,40.49,98.2,46.0,64.0
synthetic-00245-08,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,0,0,0,0,0,1,0,207.36,163.12,130.5,4.822,6.13,41.39,98.2,46.0,64.0
synthetic-00245-09,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,0,0,0,0,0,0,1,208.4,163.45,130.76,4.798,6.118,41.24,98.2,46.0,64.0
synthetic-00245-10,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,1,0,0,0,1,0,0,224.43,197.77,158.21,4.456,5.056,39.03,98.2,46.0,64.0
synthetic-00245-11,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,0,1,1,0,1,0,0,221.39,189.65,151.72,4.517,5.273,39.45,98.2,46.0,64.0
synthetic-00245-12,cfg-00245,apex_legends,Intel Core i7-12700H,AMD RX 6600,24,HDD,0,2560x1440,low,off,fxaa,medium,medium,21,48,35,max_fps,0,0,1,1,0,1,0,1,0,220.63,188.39,150.72,4.532,5.308,39.56,98.2,46.0,64.0
synthetic-00246-00,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,0,0,0,0,0,0,0,0,106.15,74.98,59.98,9.421,13.337,54.07,96.0,48.56,64.0
synthetic-00246-01,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,1,0,0,0,0,0,0,0,0,105.3,73.62,58.9,9.496,13.583,54.29,96.0,48.56,64.0
synthetic-00246-02,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,1,0,0,0,0,0,0,0,108.99,80.93,64.74,9.175,12.357,53.32,96.0,48.56,64.0
synthetic-00246-03,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,0,1,0,0,0,0,0,0,112.2,86.22,68.98,8.913,11.598,52.47,96.0,48.56,64.0
synthetic-00246-04,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,0,0,1,0,0,0,0,0,106.58,77.08,61.66,9.383,12.974,53.96,96.0,48.56,64.0
synthetic-00246-05,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,0,0,0,1,0,0,0,0,110.61,82.31,65.85,9.041,12.149,52.89,96.0,48.56,64.0
synthetic-00246-06,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,0,0,0,0,1,0,0,0,110.2,83.48,66.78,9.075,11.979,53.0,96.0,48.56,64.0
synthetic-00246-07,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,0,0,0,0,0,1,0,0,111.88,86.28,69.02,8.938,11.59,52.56,96.0,48.56,64.0
synthetic-00246-08,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,0,0,0,0,0,0,1,0,108.86,80.42,64.34,9.186,12.435,53.36,96.0,48.56,64.0
synthetic-00246-09,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,0,0,0,0,0,0,0,1,110.98,84.62,67.69,9.01,11.818,52.8,96.0,48.56,64.0
synthetic-00246-10,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,0,0,0,1,1,0,0,1,118.29,99.17,79.34,8.454,10.084,50.87,96.0,48.56,64.0
synthetic-00246-11,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,1,0,0,0,1,1,0,1,121.25,107.48,85.99,8.248,9.304,50.09,96.0,48.56,64.0
synthetic-00246-12,cfg-00246,cyberpunk_2077,Intel Core i7-12700H,NVIDIA RTX 2060,16,NVMe,0,1920x1080,medium,off,off,ultra,medium,79,147,92,quality,0,1,0,1,0,1,0,0,1,116.66,98.58,78.86,8.572,10.144,51.3,96.0,48.56,64.0
synthetic-00247-00,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,0,0,0,0,0,0,0,75.52,52.77,38.84,13.242,18.948,55.76,99.0,44.56,85.8
synthetic-00247-01,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,1,0,0,0,0,0,0,0,0,74.92,51.81,38.13,13.348,19.3,55.99,99.0,44.56,85.8
synthetic-00247-02,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,1,0,0,0,0,0,0,0,77.72,57.42,42.26,12.867,17.416,54.95,99.0,44.56,85.8
synthetic-00247-03,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,1,0,0,0,0,0,0,79.82,60.74,44.7,12.528,16.464,54.17,99.0,44.56,85.8
synthetic-00247-04,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,0,1,0,0,0,0,0,75.82,54.41,40.04,13.189,18.38,55.65,99.0,44.56,85.8
synthetic-00247-05,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,0,0,1,0,0,0,0,82.62,65.62,48.29,12.104,15.24,53.13,99.0,44.56,85.8
synthetic-00247-06,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,0,0,0,1,0,0,0,78.61,59.35,43.68,12.721,16.85,54.62,99.0,44.56,85.8
synthetic-00247-07,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,0,0,0,0,1,0,0,79.6,60.78,44.74,12.563,16.452,54.25,99.0,44.56,85.8
synthetic-00247-08,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,0,0,0,0,0,1,0,77.65,57.11,42.04,12.878,17.509,54.98,99.0,44.56,85.8
synthetic-00247-09,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,0,0,0,0,0,0,1,79.31,60.38,44.44,12.608,16.563,54.36,99.0,44.56,85.8
synthetic-00247-10,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,1,0,0,0,0,0,0,1,0,76.98,55.96,41.19,12.991,17.869,55.22,99.0,44.56,85.8
synthetic-00247-11,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,0,1,0,1,0,0,0,78.76,60.67,44.65,12.697,16.482,54.56,99.0,44.56,85.8
synthetic-00247-12,cfg-00247,warzone,Intel Core i7-12700H,NVIDIA RTX 4060,24,NVMe,1,3840x2160,low,off,taa,low,high,54,127,100,max_fps,0,0,1,0,1,0,0,0,1,89.35,80.32,59.12,11.192,12.45,50.64,99.0,44.56,85.8
synthetic-00248-00,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,0,0,0,0,0,0,0,0,206.02,154.05,115.85,4.854,6.491,90.75,52.0,48.56,82.6
synthetic-00248-01,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,1,0,0,0,0,0,0,0,0,217.35,176.81,132.96,4.601,5.656,89.21,52.0,48.56,82.6
synthetic-00248-02,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,1,0,0,0,0,0,0,0,211.34,163.52,122.97,4.732,6.115,90.03,52.0,48.56,82.6
synthetic-00248-03,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,0,1,0,0,0,0,0,0,210.55,161.61,121.53,4.749,6.188,90.14,52.0,48.56,82.6
synthetic-00248-04,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,0,0,1,0,0,0,0,0,208.9,166.05,124.87,4.787,6.022,90.36,52.0,48.56,82.6
synthetic-00248-05,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,0,0,0,1,0,0,0,0,223.73,186.43,140.2,4.47,5.364,88.34,52.0,48.56,82.6
synthetic-00248-06,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,0,0,0,0,1,0,0,0,218.09,175.42,131.91,4.585,5.701,89.11,52.0,48.56,82.6
synthetic-00248-07,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,0,0,0,0,0,1,0,0,209.31,159.53,119.97,4.778,6.268,90.3,52.0,48.56,82.6
synthetic-00248-08,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,0,0,0,0,0,0,1,0,213.91,168.27,126.54,4.675,5.943,89.68,52.0,48.56,82.6
synthetic-00248-09,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,0,0,0,0,0,0,0,1,214.19,168.54,126.74,4.669,5.933,89.64,52.0,48.56,82.6
synthetic-00248-10,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,1,1,0,0,1,0,0,0,1,242.81,227.0,170.7,4.118,4.405,85.75,52.0,48.56,82.6
synthetic-00248-11,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,1,1,0,0,1,0,0,1,232.05,201.92,151.84,4.309,4.953,87.22,52.0,48.56,82.6
synthetic-00248-12,cfg-00248,cs2,Intel Core i7-13700K,AMD RX 6600,8,NVMe,1,1920x1080,medium,off,fxaa,ultra,high,65,38,48,max_fps,0,0,0,0,1,1,0,1,1,245.67,230.48,173.32,4.07,4.339,85.36,52.0,48.56,82.6
synthetic-00249-00,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,0,0,0,0,0,0,0,0,0,144.0,107.81,86.25,6.944,9.275,90.54,52.0,46.0,64.0
synthetic-00249-01,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,1,0,0,0,0,0,0,0,0,144.0,111.57,89.26,6.944,8.963,90.23,52.0,46.0,64.0
synthetic-00249-02,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,0,1,0,0,0,0,0,0,0,144.0,111.49,89.19,6.944,8.97,89.83,52.0,46.0,64.0
synthetic-00249-03,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,0,0,1,0,0,0,0,0,0,144.0,110.66,88.53,6.944,9.036,89.93,52.0,46.0,64.0
synthetic-00249-04,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,0,0,0,1,0,0,0,0,0,144.0,108.45,86.76,6.944,9.221,90.4,52.0,46.0,64.0
synthetic-00249-05,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,0,0,0,0,1,0,0,0,0,144.0,113.26,90.61,6.944,8.829,89.37,52.0,46.0,64.0
synthetic-00249-06,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,0,0,0,0,0,1,0,0,0,144.0,115.87,92.7,6.944,8.63,88.91,52.0,46.0,64.0
synthetic-00249-07,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,0,0,0,0,0,0,1,0,0,144.0,109.89,87.91,6.944,9.1,90.09,52.0,46.0,64.0
synthetic-00249-08,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,0,0,0,0,0,0,0,1,0,144.0,113.0,90.4,6.944,8.85,89.52,52.0,46.0,64.0
synthetic-00249-09,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,0,0,0,0,0,0,0,0,1,144.0,110.74,88.59,6.944,9.03,90.01,52.0,46.0,64.0
synthetic-00249-10,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,1,1,0,0,0,0,1,1,0,144.0,120.52,96.42,6.944,8.297,88.38,52.0,46.0,64.0
synthetic-00249-11,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,1,0,1,0,0,0,1,0,0,144.0,115.72,92.57,6.944,8.642,89.29,52.0,46.0,64.0
synthetic-00249-12,cfg-00249,valorant,AMD Ryzen 7 7840HS,AMD RX 7800 XT,16,SSD,0,1920x1080,ultra,on,fxaa,medium,ultra,16,180,47,quality,1,0,1,0,0,0,0,0,0,144.0,114.13,91.3,6.944,8.762,89.66,52.0,46.0,64.0
synthetic-00250-00,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,0,0,0,0,0,0,0,0,60.0,45.6,36.48,16.667,21.93,42.0,98.2,47.28,64.0
synthetic-00250-01,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,1,0,0,0,0,0,0,0,0,60.0,45.17,36.13,16.667,22.14,42.22,98.2,47.28,64.0
synthetic-00250-02,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,1,0,0,0,0,0,0,0,60.0,46.14,36.91,16.667,21.673,41.72,98.2,47.28,64.0
synthetic-00250-03,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,0,1,0,0,0,0,0,0,60.0,45.82,36.65,16.667,21.826,42.22,98.2,47.28,64.0
synthetic-00250-04,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,0,0,1,0,0,0,0,0,60.0,45.82,36.65,16.667,21.826,41.89,98.2,47.28,64.0
synthetic-00250-05,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,0,0,0,1,0,0,0,0,60.0,47.87,38.29,16.667,20.891,40.82,98.2,47.28,64.0
synthetic-00250-06,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,0,0,0,0,1,0,0,0,60.0,46.57,37.26,16.667,21.472,41.5,98.2,47.28,64.0
synthetic-00250-07,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,0,0,0,0,0,1,0,0,60.0,49.49,39.59,16.667,20.207,40.49,98.2,47.28,64.0
synthetic-00250-08,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,0,0,0,0,0,0,1,0,60.0,47.2,37.76,16.667,21.187,41.39,98.2,47.28,64.0
synthetic-00250-09,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,0,0,0,0,0,0,0,1,60.0,46.25,37.0,16.667,21.623,41.66,98.2,47.28,64.0
synthetic-00250-10,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,1,1,0,0,1,0,1,0,60.0,48.48,38.78,16.667,20.628,40.99,98.2,47.28,64.0
synthetic-00250-11,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,1,0,1,0,1,1,0,0,0,60.0,48.22,38.57,16.667,20.74,40.93,98.2,47.28,64.0
synthetic-00250-12,cfg-00250,apex_legends,Intel Core i7-12700H,NVIDIA GTX 1660 Super,24,SSD,0,2560x1440,low,on,fxaa,high,ultra,23,43,27,balanced,0,1,1,1,0,0,0,0,0,60.0,46.48,37.19,16.667,21.513,41.85,98.2,47.28,64.0
synthetic-00251-00,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,0,0,0,0,0,0,0,0,61.96,43.47,34.78,16.14,23.002,55.13,96.0,46.0,64.0
synthetic-00251-01,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,1,0,0,0,0,0,0,0,0,62.58,44.47,35.58,15.98,22.486,54.85,96.0,46.0,64.0
synthetic-00251-02,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,1,0,0,0,0,0,0,0,63.71,47.16,37.73,15.696,21.206,54.34,96.0,46.0,64.0
synthetic-00251-03,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,0,1,0,0,0,0,0,0,65.49,50.02,40.01,15.269,19.993,53.53,96.0,46.0,64.0
synthetic-00251-04,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,0,0,1,0,0,0,0,0,62.21,44.77,35.82,16.075,22.336,55.02,96.0,46.0,64.0
synthetic-00251-05,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,0,0,0,1,0,0,0,0,64.56,47.74,38.19,15.489,20.947,53.95,96.0,46.0,64.0
synthetic-00251-06,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,0,0,0,0,1,0,0,0,64.43,48.7,38.96,15.521,20.532,54.01,96.0,46.0,64.0
synthetic-00251-07,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,0,0,0,0,0,1,0,0,65.31,50.05,40.04,15.313,19.979,53.62,96.0,46.0,64.0
synthetic-00251-08,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,0,0,0,0,0,0,1,0,63.54,46.64,37.31,15.738,21.44,54.42,96.0,46.0,64.0
synthetic-00251-09,cfg-00251,cyberpunk_2077,AMD Ryzen 7 7840HS,NVIDIA RTX 2060,16,SSD,0,1920x1080,high,off,msaa_4x,medium,high,144,134,97,balanced,0,0,0,0,0,0,0,0,1,64.96,49.48,39.58,15.393,20.21,53.77,96.0,46.0,64.0
